device_id,rssi,snr,sf,inter_arrival_time,fcnt,label,attack_type
Dev_002,-89.93767494599057,4.729237664470193,9,89.49810068263935,3521,0,Normal
Dev_002,-81.70842819197371,8.55054206877502,8,57.387268363312444,870,0,Normal
Dev_003,-85.24510835831607,7.290570183370228,7,29.09176830592398,6294,0,Normal
Dev_004,-92.66407780464078,4.511393103707215,8,58.86459759525015,4388,0,Normal
Dev_004,-91.29053384308331,5.965579725424747,9,4.2287747541455545,5922,0,Normal
Dev_003,-94.6919988605992,5.154999100495434,8,32.43427980537937,11811,0,Normal
Dev_004,-102.28966679745388,0.1402591507655635,10,17.206577006737724,60,1,Replay Attack
Dev_002,-93.69985932884015,4.698910190644764,7,10.827103382921385,2899,0,Normal
Dev_004,-92.52143643128232,0.9197218568207637,7,44.56062467145885,12882,0,Normal
Dev_005,-73.5825214462835,-14.964782503759306,12,25.577534081201055,4341,1,Distance Spoofing
Dev_003,-87.55426722887101,8.052657319311951,9,31.74041140194511,3380,0,Normal
Dev_001,-79.1115050344152,9.123446015818704,10,12.911294247699031,434,0,Normal
Dev_004,-81.51798648648904,12.141958065501868,8,6.328223930213232,9355,0,Normal
Dev_001,-93.6038711395239,4.202141810441896,9,4.877462157724713,6025,0,Normal
Dev_003,-87.52426423633148,8.84207998093574,9,44.80410226342849,10220,0,Normal
Dev_004,-102.58232707108564,-2.0759719060331268,9,26.16993669919978,10076,0,Normal
Dev_005,-70.92842625747919,-14.665628614038411,12,2.0192593965668424,9119,1,Distance Spoofing
Dev_002,-104.9926246017192,-0.2048393103842281,9,12.658954478427846,12346,0,Normal
Dev_003,-85.55708052611604,3.581631695495939,10,12.810365711432317,1784,0,Normal
Dev_001,-89.6949996932642,6.1362876120638,8,51.57251256291014,11059,0,Normal
Dev_005,-92.80140700928074,4.735221647414466,8,35.56776613069443,14760,0,Normal
Dev_002,-84.11346154652658,8.489332146631469,7,4.896809731391439,5694,0,Normal
Dev_005,-91.50326146947468,5.480376274088354,10,14.345514586465965,110,1,Replay Attack
Dev_005,-76.07462980159093,-11.758085943737282,12,123.9388863840701,2087,1,Distance Spoofing
Dev_001,-92.06125305846504,5.704826211209831,9,33.61233210115235,5534,0,Normal
Dev_003,-87.42951056775331,8.867596116665725,8,65.14919042835375,14483,0,Normal
Dev_002,-90.29976939995154,8.104835341021003,8,6.761608675522544,1478,0,Normal
Dev_002,-87.62658516097017,4.7193239176060935,9,89.80734865641102,6020,0,Normal
Dev_005,-98.68414021460305,4.279124493178612,8,21.5694970245461,8719,0,Normal
Dev_001,-90.16437078831152,7.114272481574526,7,20.02193822960821,12187,0,Normal
Dev_001,-107.99565043317746,2.729475380445564,9,13.102895452670387,2897,0,Normal
Dev_005,-94.93802223373675,3.1652029296651127,10,40.53056002943553,11675,0,Normal
Dev_001,-86.81266640103237,7.287935407728778,7,26.917563956169715,363,0,Normal
Dev_005,-91.50203146487122,4.307082708813768,8,66.75237357931955,7396,0,Normal
Dev_002,-94.07893022236938,3.8320523548025616,9,89.85574131012383,11549,0,Normal
Dev_001,-98.89905952223393,6.693130371240409,7,9.449296607184442,4104,0,Normal
Dev_004,-96.58143426796309,5.361307647930568,7,29.087844984583587,10253,0,Normal
Dev_003,-89.77856336744135,8.945589851021161,7,4.023310610105866,13346,0,Normal
Dev_001,-92.14884769193227,5.853335151463437,8,55.0821254406281,5478,0,Normal
Dev_003,-111.43383399269626,-20.533231110840216,12,0.04499242179030981,14794,1,Jamming DoS
Dev_001,-122.74938010079032,-18.7354978426432,12,0.03883978088569124,27822,1,Jamming DoS
Dev_002,-95.56929389513097,4.86856500363235,8,6.470431610182192,2980,0,Normal
Dev_004,-84.54951310596437,7.641521780436397,8,1.831188442867877,13232,0,Normal
Dev_005,-89.93214639380368,4.243259532464693,8,55.382453741412306,14969,0,Normal
Dev_004,-99.84399703835106,4.062202775750787,8,7.367006619961313,9109,0,Normal
Dev_004,-80.52788781695345,6.382489280019714,7,5.911984244619161,7285,0,Normal
Dev_003,-88.57910005930913,6.822660216187235,9,7.5319665250343135,11454,0,Normal
Dev_002,-85.09026524218153,8.091181307513382,8,10.208041728821499,6182,0,Normal
Dev_002,-81.2670140496281,8.982346645149242,7,15.95209286770636,1489,0,Normal
Dev_001,-97.44947224022562,5.565186076348674,10,44.189634318688476,4967,0,Normal
Dev_001,-101.03340459279468,3.8633186074836763,7,122.35357799058323,1296,0,Normal
Dev_005,-88.48692645636969,8.592572629547071,7,11.220880327332729,4782,0,Normal
Dev_004,-96.30276383633895,2.563084485218374,8,12.59688116910898,2662,0,Normal
Dev_002,-82.02190805161166,11.397958044391997,8,1.6157699111543882,451,0,Normal
Dev_003,-91.78849675797628,6.863432677502349,9,22.45944741067356,8504,0,Normal
Dev_001,-104.32799875708801,1.108145777429311,7,3.41052333138289,12660,0,Normal
Dev_005,-121.06224161021734,-17.20063708954929,12,0.023856315207629156,11150,1,Jamming DoS
Dev_003,-86.49054815746503,8.319839812398548,8,59.35459023211411,11010,0,Normal
Dev_001,-100.86084653962166,-0.6893082965375004,7,24.671466079722933,8448,0,Normal
Dev_004,-109.50534271003492,-20.62170615880474,12,0.023888382270527926,16545,1,Jamming DoS
Dev_004,-86.17232699424176,2.8068933729929535,8,2.038373326927111,12315,0,Normal
Dev_002,-85.33501799955002,5.181063086943359,7,47.33410417903321,10001,0,Normal
Dev_002,-91.71061143587143,4.460510442348686,7,32.094331393516484,5475,0,Normal
Dev_004,-89.75601266145611,5.638115660107391,7,27.954546619644063,7870,0,Normal
Dev_005,-100.82625474398102,1.8039552114242614,7,54.61758248210498,758,0,Normal
Dev_003,-81.00384859866365,6.3669925584745375,7,39.51939811235909,689,0,Normal
Dev_002,-94.37150021054288,1.4360965973074764,7,3.3538174162042678,3741,0,Normal
Dev_003,-65.54313740273325,-13.737187205056708,11,18.998681849719368,8673,1,Distance Spoofing
Dev_003,-84.18864946100057,5.969653794473941,7,2.609303352521895,13365,0,Normal
Dev_004,-98.9243935850474,1.468920210046709,9,28.513622168517248,13926,0,Normal
Dev_002,-103.43078559355263,-16.34464445781601,12,0.0020226507983404146,12555,1,Jamming DoS
Dev_002,-84.70790331071233,8.422678769252359,9,14.221674049958661,14479,0,Normal
Dev_005,-93.7750140737828,4.435643952039778,9,9.66042362513086,407,0,Normal
Dev_003,-95.00536343251419,4.088613937839728,9,16.603000117262553,3397,0,Normal
Dev_004,-89.77920276572064,10.447845149758177,7,95.34362623233152,1928,0,Normal
Dev_001,-92.56672138233455,3.660196418510136,8,17.811744455552837,5163,0,Normal
Dev_005,-91.91906161630472,6.500295456911228,9,8.64759584893363,2600,0,Normal
Dev_005,-101.74975755547362,5.076142791527015,8,61.990670745622225,2294,0,Normal
Dev_005,-90.40142534724957,5.517377245814031,7,12.83486403995692,2406,0,Normal
Dev_005,-88.96798278070257,8.75621996737964,8,106.04267129950081,11884,0,Normal
Dev_002,-81.86525648729814,6.535883868407694,10,3.4710971106231905,12371,0,Normal
Dev_001,-80.40813477944378,12.57793712953968,7,38.17237644525129,1093,0,Normal
Dev_001,-86.89973074507547,10.446658882924783,7,44.82563591278146,14991,0,Normal
Dev_002,-70.82882899157042,14.92265600810708,8,10.022450382329701,9090,0,Normal
Dev_002,-70.89514354407193,13.227375021375948,7,87.71002021374636,9571,0,Normal
Dev_002,-78.48803323151006,8.88498131185838,7,5.882299441670117,3441,0,Normal
Dev_001,-94.60547366129015,6.254364121877943,7,114.21925039515884,3092,0,Normal
Dev_003,-84.44158755792277,7.842780195225976,8,5.4513918967123525,5808,0,Normal
Dev_003,-92.26288570064285,6.2172380687025806,10,4.868886952475977,9393,0,Normal
Dev_003,-95.81702413981154,1.3421710089799737,7,44.879279755247914,2636,0,Normal
Dev_001,-75.4260160748851,10.757177848794713,8,8.0122929657519,13597,0,Normal
Dev_002,-74.7665526420973,12.26901201215486,8,74.89140858722944,12724,0,Normal
Dev_001,-83.97914171110858,10.924157790357054,7,19.546708653336655,3254,0,Normal
Dev_005,-88.40538649758776,7.666540763484767,8,5.190079649359674,13522,0,Normal
Dev_002,-96.99966582741358,3.993538394681451,7,36.56171600021434,10403,0,Normal
Dev_005,-89.6289449324838,10.440203390737905,9,39.63683463419356,12206,0,Normal
Dev_005,-84.2757577353772,5.884733385913485,8,8.563015611539765,9447,0,Normal
Dev_003,-104.25554040905688,3.051059922448472,7,5.0793969996657635,109,1,Replay Attack
Dev_001,-97.82908980987129,3.5924628139921655,10,1.9370615196185752,11573,0,Normal
Dev_005,-92.52945094931668,4.358167354094196,7,11.495875765149615,6342,0,Normal
Dev_004,-76.99519376936915,9.084183298958662,9,54.34943146296516,1543,0,Normal
Dev_004,-81.52657674606073,8.98244836068719,10,8.075053391975443,20,1,Replay Attack
Dev_001,-87.24900494240724,7.340790588648394,7,43.73372467705602,10928,0,Normal
Dev_002,-83.82801071923802,7.321362354230532,8,38.54655153243629,478,0,Normal
Dev_001,-88.59111775565842,9.550053190778371,9,1.5777394484762948,10531,0,Normal
Dev_001,-83.93680254368513,8.996857062498934,9,54.70438306322845,10416,0,Normal
Dev_001,-100.7773998757916,6.29789916584778,7,112.30146038201258,1776,0,Normal
Dev_002,-88.54107292048658,9.823181403796658,10,31.2608531395859,199,0,Normal
Dev_001,-89.50425959277379,6.192703815939085,9,49.383991473743876,2480,0,Normal
Dev_004,-103.94439260633362,-1.8481297285856355,8,87.53115930395428,10296,0,Normal
Dev_003,-90.66154334201892,6.297104306905314,7,24.57663571208864,6144,0,Normal
Dev_003,-93.29114923770052,4.942894503819262,9,14.454468534472074,1409,0,Normal
Dev_001,-78.80994245652685,10.040715050930581,7,21.948695909696955,6490,0,Normal
Dev_005,-73.16880557854586,10.597462546664959,7,3.6467828209819886,3864,0,Normal
Dev_002,-93.25866449284146,5.29205419307596,10,4.736449812057973,6182,0,Normal
Dev_002,-98.1147427650733,7.107611970290378,7,47.78950820347619,1884,0,Normal
Dev_005,-64.5106260958644,-9.724644067159684,11,12.3954229368203,4176,1,Distance Spoofing
Dev_003,-89.48797430843821,7.1702150150538,8,12.22481293865832,14281,0,Normal
Dev_003,-68.25738898184665,16.570747468556146,7,25.091775335472807,1273,0,Normal
Dev_004,-86.33765489853502,7.143203077507176,8,3.734779311694874,21,1,Replay Attack
Dev_002,-88.47383049593151,8.75124610296932,10,15.547444955996486,10613,0,Normal
Dev_005,-82.56404712665338,7.963068393260077,9,3.7413619065500496,6885,0,Normal
Dev_002,-103.26916323987649,0.9666429530669906,7,8.506658559298344,7434,0,Normal
Dev_001,-83.08781843486112,8.120463499195557,7,27.920237668257347,14293,0,Normal
Dev_002,-89.94646528188966,8.948225941079766,8,86.25469424659522,2916,0,Normal
Dev_001,-89.77186408140304,6.781817662979358,10,8.028680917597722,7953,0,Normal
Dev_005,-84.21424853183446,9.225036386420507,7,7.277142882075043,12102,0,Normal
Dev_001,-59.49277398348336,-9.152998852597147,12,16.85054138578097,8116,1,Distance Spoofing
Dev_002,-104.17899670299265,-15.850796020632666,12,0.04037903181783055,18823,1,Jamming DoS
Dev_005,-79.0399375066617,6.731012835173027,7,34.534100053591224,9150,0,Normal
Dev_004,-94.00771771303828,2.348589099641827,10,57.58061620199452,10011,0,Normal
Dev_002,-119.83085794459174,-25.01597811920297,12,0.004717379459848143,21997,1,Jamming DoS
Dev_002,-123.54688974393983,-17.876563406965598,12,0.015699007208115043,48179,1,Jamming DoS
Dev_002,-78.19907119325546,9.856326868831449,8,152.49344360706777,568,0,Normal
Dev_003,-105.93203199667616,-1.1492428231497618,7,18.62106804451605,11560,0,Normal
Dev_002,-95.60932360477867,3.5496613317113,9,48.8041905178148,13551,0,Normal
Dev_001,-89.8314004585865,8.265967882216552,10,2.782388903292009,140,0,Normal
Dev_004,-91.25823588008164,6.204600248428167,7,40.592145118774276,11790,0,Normal
Dev_005,-91.6967878379031,6.15574685499963,8,16.532065766228875,12756,0,Normal
Dev_002,-85.14902942790815,7.915185552038176,7,15.331831013137226,11449,0,Normal
Dev_005,-75.31079287109067,11.046220028933622,8,5.71936292281271,5253,0,Normal
Dev_005,-94.36612211526324,3.9731512540062783,7,21.597875815394715,10003,0,Normal
Dev_003,-85.74102919488273,7.92414615868237,10,30.87225195861351,13682,0,Normal
Dev_003,-85.98002747508161,5.890517306332574,7,9.109586405741132,125,1,Replay Attack
Dev_001,-99.69988375032719,3.7685228555518373,7,4.095692407853155,10138,0,Normal
Dev_005,-82.933145659338,7.587425490207218,9,6.747938491268159,132,1,Replay Attack
Dev_002,-97.88440525132096,3.3987634079008107,7,7.4374350763461905,14279,0,Normal
Dev_003,-83.26579638405397,7.593635494806283,10,39.166352446831574,12936,0,Normal
Dev_004,-64.6742377712124,16.487523765459233,9,15.289890857394576,4284,0,Normal
Dev_001,-89.08141179487971,8.81083988900114,7,8.637402742326861,107,1,Replay Attack
Dev_004,-87.76331627985887,7.893722184219194,10,152.09204070293526,10557,0,Normal
Dev_004,-80.56819609388174,8.080301431423322,7,51.54987004061913,10362,0,Normal
Dev_004,-91.31876627240219,5.802784800343613,8,15.043134744801215,57,1,Replay Attack
Dev_003,-74.66361522730124,10.42624560684733,7,17.99607229550336,831,0,Normal
Dev_005,-107.46332785084671,-19.45095054544141,12,0.0032321559532718534,23858,1,Jamming DoS
Dev_004,-91.40410420782364,6.6713458754072965,10,78.74440234192991,8771,0,Normal
Dev_004,-99.75067838745542,4.804537075475329,7,18.237083428077113,8404,0,Normal
Dev_003,-98.6559892021102,0.41747375651613394,7,20.91144713351287,11047,0,Normal
Dev_001,-88.70201730422296,6.384058992254682,7,14.412396891473303,6281,0,Normal
Dev_001,-101.59308384531053,3.0393804870780188,9,35.71723170474276,530,0,Normal
Dev_005,-80.4155782894747,10.785380068631786,7,50.59944993154629,2661,0,Normal
Dev_003,-120.29156490888707,-19.127417095084482,12,0.026051580322657125,264,1,Jamming DoS
Dev_004,-97.95028259100125,2.486926607375273,7,10.300390605941782,9388,0,Normal
Dev_001,-89.69613565918358,6.879938075682486,8,24.346850194995003,7528,0,Normal
Dev_004,-96.06913452177959,3.7817862282085715,8,63.496570657948354,2554,0,Normal
Dev_004,-85.32994013486808,4.578756966398913,8,69.32930844540381,5481,0,Normal
Dev_001,-91.72239309998379,3.757058194244839,7,17.85491485219404,2397,0,Normal
Dev_001,-85.1729440907579,8.351879048448152,7,2.751366186028259,12868,0,Normal
Dev_001,-95.90352589160675,7.457200686586334,10,105.53504803691588,10619,0,Normal
Dev_002,-88.83940086839692,7.385391587455979,7,4.049085395181114,6853,0,Normal
Dev_002,-93.13944603950169,5.138062766203184,9,67.99851572514945,4448,0,Normal
Dev_003,-93.09567183358818,2.908412440640154,8,95.38023373075076,7519,0,Normal
Dev_002,-97.93348528428939,-13.52017515175815,12,0.005666263470355714,38312,1,Jamming DoS
Dev_002,-91.01336590105151,6.967615924059037,10,58.69141639495908,11393,0,Normal
Dev_003,-109.81060463712807,-15.196510503444333,12,0.00787293826123005,4625,1,Jamming DoS
Dev_001,-86.74195750211778,7.78229359049698,8,30.291617853909518,11416,0,Normal
Dev_002,-96.04170967218172,1.876924269010292,9,2.4697484837953794,6010,0,Normal
Dev_003,-79.51641734848462,8.276159243161558,9,11.839750653027652,7178,0,Normal
Dev_005,-76.61508307231378,15.377480526143566,7,7.354115270853541,117,1,Replay Attack
Dev_001,-106.45915644941869,-17.708044647179168,12,0.0017084880983130972,41016,1,Jamming DoS
Dev_001,-99.87647972491729,-0.07340886871626084,9,26.61151053048708,10322,0,Normal
Dev_003,-96.84343225951828,0.922734731594367,7,22.188656121822525,2615,0,Normal
Dev_002,-66.29652642103163,-22.064356722656797,12,4.009555884692859,5667,1,Distance Spoofing
Dev_001,-102.6490414047985,4.0934442621575435,9,15.897858781404736,8686,0,Normal
Dev_003,-88.18665014981453,3.4166817147229764,8,8.237787400824482,5676,0,Normal
Dev_002,-85.23364394123713,4.611345601024901,9,18.54300235467105,5102,0,Normal
Dev_005,-83.70074684174104,7.943735849354529,10,4.442814134677203,2143,0,Normal
Dev_002,-61.955640318850385,-12.155588415310786,11,15.146853726976708,3048,1,Distance Spoofing
Dev_001,-95.26632986522687,0.0648770013140263,8,48.130434693860735,13954,0,Normal
Dev_005,-68.77971845326978,-15.93714409053297,12,52.93581752223483,5741,1,Distance Spoofing
Dev_004,-84.98245683466811,6.11088885081806,9,14.323972210927467,7501,0,Normal
Dev_003,-93.17344201162354,4.012726103194982,8,33.17097243887581,2090,0,Normal
Dev_002,-83.79715587632519,7.978485413761528,7,32.463666929579006,14167,0,Normal
Dev_002,-102.41556553235495,0.562469307839045,7,17.75410194032178,7353,0,Normal
Dev_002,-124.38072894464068,-12.862844069205487,12,0.008361447465672522,9580,1,Jamming DoS
Dev_005,-90.14555860805555,6.996190813039753,8,46.138394214417055,9789,0,Normal
Dev_001,-95.94661468853396,3.1241820384931036,8,5.278600718375039,8549,0,Normal
Dev_004,-119.14935377160086,-24.413555245392274,12,0.04540556951069098,39800,1,Jamming DoS
Dev_002,-81.51615916358034,11.800721899159708,8,3.7232706410913705,9409,0,Normal
Dev_005,-79.20713328710288,8.616064896220959,7,8.682936218977634,8503,0,Normal
Dev_003,-71.01346209514595,12.085878139461053,9,91.25792540777675,14255,0,Normal
Dev_001,-87.1518378967694,7.4595765032387735,10,12.436218321743928,305,0,Normal
Dev_004,-113.60264794583037,3.1591269966990208,7,2.4279360541152375,9853,0,Normal
Dev_003,-91.60772047475825,8.136199098029827,9,98.08763025436674,10233,0,Normal
Dev_003,-81.69220072117848,7.20666461011062,8,12.623080625900325,12734,0,Normal
Dev_004,-127.19553268361858,-26.226944500829102,12,0.00930701329602713,47332,1,Jamming DoS
Dev_003,-66.32147871874305,-9.788418266187104,12,25.254620446552096,4985,1,Distance Spoofing
Dev_001,-87.37666917550969,4.57780795835535,8,23.45467951478276,8348,0,Normal
Dev_003,-92.80299781662241,5.403925027185304,10,5.344746275276206,165,1,Replay Attack
Dev_005,-83.46194758307753,10.599293625611985,9,10.975885886021972,2671,0,Normal
Dev_002,-86.04061810350616,3.7718108854194163,8,19.428524865077158,8746,0,Normal
Dev_005,-80.25630376300415,9.454056008009387,8,34.01095879770705,11599,0,Normal
Dev_005,-76.53079209725436,9.857698990789423,7,41.4836278010898,2208,0,Normal
Dev_003,-95.64770165219151,6.315964710373161,8,77.08349332202852,2864,0,Normal
Dev_002,-100.0493009125806,2.1490352286946783,8,27.8977257742495,9715,0,Normal
Dev_003,-77.49325886971722,8.924643865785983,7,99.39876309617195,7192,0,Normal
Dev_002,-78.62157237122479,12.241477997537697,8,43.3828253711391,7537,0,Normal
Dev_005,-93.84162597404222,6.455302359436619,9,91.85088344098055,11587,0,Normal
Dev_002,-91.75975877644169,4.332780360236056,8,80.29071493358546,12802,0,Normal
Dev_001,-81.62951128778089,9.889378425221363,7,34.58912554818869,6792,0,Normal
Dev_002,-86.61298351294383,6.178360279614941,7,40.262092518354486,5465,0,Normal
Dev_003,-89.59433016843543,6.875799917844044,9,32.836082420433314,675,0,Normal
Dev_004,-87.72681604586809,7.223914039424153,10,57.08601476377857,14072,0,Normal
Dev_003,-93.19051336574347,3.15432012983356,10,44.68411644676499,10390,0,Normal
Dev_005,-99.05686548305962,3.970856533245123,8,22.481914190672956,8653,0,Normal
Dev_003,-96.78298901731493,4.284909630163601,7,12.992499250681563,4963,0,Normal
Dev_003,-101.29281156301067,5.379557065706571,7,69.3948446622009,14769,0,Normal
Dev_003,-92.18915969333112,5.034869041325373,9,28.675729022357242,12750,0,Normal
Dev_001,-84.08048401166413,9.98055954657106,8,70.58534102716116,13414,0,Normal
Dev_002,-101.46294932778446,3.5867435306751743,7,3.3241650710286077,924,0,Normal
Dev_002,-87.74774259225312,6.281230504397798,9,9.356209124838223,8513,0,Normal
Dev_005,-83.70088087179536,12.424713956377499,7,2.230335640667086,1977,0,Normal
Dev_001,-97.82232192615236,2.6706842293787583,8,15.798120881529336,1092,0,Normal
Dev_003,-80.76977495737171,6.3050000945675695,10,16.88233770388812,7980,0,Normal
Dev_003,-66.58552158055842,-13.684560574968762,11,8.642589425575457,744,1,Distance Spoofing
Dev_004,-88.96738849841404,5.022873362369683,7,65.13282496763121,10169,0,Normal
Dev_001,-83.79066518715604,4.144507102126856,7,9.751866681448801,2713,0,Normal
Dev_004,-80.6218390794592,5.340124266142338,9,98.36998548494401,5198,0,Normal
Dev_002,-86.6079706434216,9.435107395237155,8,5.910574064586444,1702,0,Normal
Dev_001,-77.84018690246907,10.189828646428275,7,41.05409689216491,4824,0,Normal
Dev_003,-95.81028203467895,1.4246611335419166,10,2.062121292649813,53,1,Replay Attack
Dev_004,-97.48848541659314,-0.22760113025248963,8,65.51871094778326,2279,0,Normal
Dev_001,-82.87252481116836,8.447655286552855,7,6.320714275686205,8920,0,Normal
Dev_005,-71.32785117053305,12.94609649361682,8,45.65145877413149,3111,0,Normal
Dev_004,-56.49700010196943,-14.69840796123796,11,4.312721864479461,6328,1,Distance Spoofing
Dev_002,-98.61112516548828,3.007738597640798,10,72.21351372328861,1865,0,Normal
Dev_003,-96.39535775647363,2.744384603556056,7,84.99937736648695,2446,0,Normal
Dev_001,-70.31985496422783,-13.599446468247331,11,4.846764374473919,5570,1,Distance Spoofing
Dev_004,-87.84180458506991,4.128202826535254,7,66.7195401769123,8274,0,Normal
Dev_002,-78.48306434110883,13.912909432050059,7,2.8063891424939946,5641,0,Normal
Dev_003,-88.61046921036687,6.588103444370595,7,22.371248068515417,11879,0,Normal
Dev_003,-89.36818021123113,8.631001696086038,7,19.847719739875476,8890,0,Normal
Dev_004,-91.16005914994793,3.245761333737686,7,49.25011277991595,1304,0,Normal
Dev_004,-98.60948525277509,4.662966712988707,10,2.9056121339587135,6712,0,Normal
Dev_002,-94.99208210547019,6.457757173982296,9,33.01775013019067,13907,0,Normal
Dev_004,-96.4164812723703,1.123901088481234,8,41.526063346028465,20,0,Normal
Dev_001,-85.99988522409001,7.913805533322466,7,62.01997745432074,586,0,Normal
Dev_001,-88.3332521287086,7.840430538880708,8,28.066709197816976,446,0,Normal
Dev_002,-80.51919566588447,10.158286294378902,9,2.7261921465410732,8800,0,Normal
Dev_004,-82.81084765840012,8.521761040716035,9,65.21776721111559,14624,0,Normal
Dev_002,-98.91910842345,1.2759614511779707,8,7.836013610474312,10138,0,Normal
Dev_001,-100.8423193072336,2.2537135263698347,7,23.77151013819033,6559,0,Normal
Dev_003,-94.32976752712707,5.812771983869663,8,34.45410563658754,7504,0,Normal
Dev_002,-87.65385387314574,7.01291010669935,9,11.755852366022179,13943,0,Normal
Dev_002,-96.43370197696576,5.9393886452886235,8,10.350375836117186,7912,0,Normal
Dev_004,-102.55015136686617,5.313147730347174,8,54.57344660470376,3461,0,Normal
Dev_002,-93.3288173041692,4.416067349225489,7,6.084870681216809,12143,0,Normal
Dev_003,-90.88413981892805,5.5127873021587686,9,28.332099674646166,915,0,Normal
Dev_004,-88.40661594944224,6.900241527688327,8,1.1867562656673776,4669,0,Normal
Dev_001,-96.3033283068201,1.3757174896897792,9,9.168078915394368,7739,0,Normal
Dev_001,-62.84589724473529,-16.17379076360429,12,17.471229901097416,8145,1,Distance Spoofing
Dev_003,-88.81536277856667,6.899197533949587,9,52.18647210368817,5117,0,Normal
Dev_002,-81.39374710851251,5.552411093922137,8,7.074742735132294,6934,0,Normal
Dev_003,-90.3465326627961,10.173674544186987,8,19.657892877195,11317,0,Normal
Dev_003,-104.44283880411919,2.035210898431151,7,89.38629545061109,6358,0,Normal
Dev_002,-82.34570400649264,5.223342211148294,8,8.304557828150507,8500,0,Normal
Dev_005,-79.62037857111957,12.134585308881631,7,41.5740722335256,14649,0,Normal
Dev_003,-94.94523320282441,6.329338055859861,7,2.7102192237756006,2350,0,Normal
Dev_004,-97.70409227110947,1.4870855437897013,8,25.895431040929374,12401,0,Normal
Dev_005,-90.34600306221307,4.973005256828332,8,27.2527424650582,5276,0,Normal
Dev_001,-93.55171788725916,5.11796805336713,7,25.498337715542625,12716,0,Normal
Dev_004,-88.85346190253186,8.845044816095882,7,26.14891459189607,10617,0,Normal
Dev_002,-94.68722698193079,2.9843257430951002,7,31.171147771918484,3399,0,Normal
Dev_002,-95.55131126884125,7.337768744934483,8,14.858320643267426,11639,0,Normal
Dev_004,-66.98579294830465,-12.61905466670486,12,6.262586384919862,8276,1,Distance Spoofing
Dev_005,-90.45418923767352,7.7623302229927535,9,15.253290418907405,12641,0,Normal
Dev_003,-89.45734771328921,8.582070611056654,7,50.42701915780193,14793,0,Normal
Dev_003,-113.03908338596152,-15.605758293932206,12,0.040310992310381766,16271,1,Jamming DoS
Dev_005,-108.64944795091768,-1.757338433029382,7,35.04196775412221,6312,0,Normal
Dev_002,-99.39203044554696,2.6525487023040415,7,10.304486479674823,11369,0,Normal
Dev_004,-66.74600044865878,-13.789268448093186,11,5.787646188059627,4004,1,Distance Spoofing
Dev_004,-80.97034619588776,8.399482192662896,7,26.488939494312596,7451,0,Normal
Dev_004,-88.29971367230615,7.192243564092798,7,51.51014944518465,3490,0,Normal
Dev_002,-60.071480583583586,-8.430930700095294,12,15.049222947895153,3797,1,Distance Spoofing
Dev_004,-76.37671915267697,12.977635113444013,9,31.711664348798028,4836,0,Normal
Dev_004,-87.75669367991094,11.524902572277211,8,34.066827262737775,516,0,Normal
Dev_004,-80.27032074344304,13.407507232942526,9,15.2018700716834,14397,0,Normal
Dev_003,-79.29307558149539,6.1804994122693575,9,12.863275072543079,3403,0,Normal
Dev_005,-84.2905207147144,9.203459386047998,10,56.435367580013796,9709,0,Normal
Dev_003,-85.21736458965718,3.7404780683838856,7,14.666017749738403,12158,0,Normal
Dev_001,-107.39053898366313,2.844775873672316,7,37.296090043643005,10594,0,Normal
Dev_003,-82.93891934824097,7.76997289271601,7,7.42714825451353,14666,0,Normal
Dev_002,-83.65398132782981,11.64078910031775,9,4.355641642430724,6201,0,Normal
Dev_005,-100.50570601443047,0.03770207476769638,7,3.763642743110472,3963,0,Normal
Dev_005,-125.27672803821507,-20.702901715255468,12,0.0035164665780588393,38849,1,Jamming DoS
Dev_002,-92.88645738835157,4.414670442742989,9,68.49504495197894,106,1,Replay Attack
Dev_004,-91.65768387594902,7.913079157587344,7,49.973115969944224,3499,0,Normal
Dev_005,-95.66329932432556,4.992930632865912,8,37.944040679124285,11756,0,Normal
Dev_002,-107.24065046649639,2.3473951207536388,7,17.199557033980888,1947,0,Normal
Dev_005,-97.97383409222599,2.8695320459114106,7,19.80504579471122,12330,0,Normal
Dev_001,-96.17202851968891,-21.12810227898833,12,0.010480888322754893,16318,1,Jamming DoS
Dev_004,-98.49631848506762,-0.3094293248453499,9,42.299425564186095,11223,0,Normal
Dev_004,-85.78806522390909,7.751773277349762,7,2.361725696988894,2595,0,Normal
Dev_005,-95.61465728872177,5.923299519101004,7,52.06769548621599,780,0,Normal
Dev_003,-86.40278010327853,11.728522860345393,7,17.54996532167143,5941,0,Normal
Dev_005,-86.56945659291283,6.052862483514603,10,11.851288709244438,11004,0,Normal
Dev_004,-89.85544758016397,4.520128963085765,7,24.444346500608184,485,0,Normal
Dev_001,-95.49000907290332,1.8712673258907309,9,2.597534100327975,14094,0,Normal
Dev_004,-83.1937635599579,7.89405533839666,8,65.08605748061396,13176,0,Normal
Dev_001,-85.05274943564336,11.504193488718032,9,34.243464657225864,11685,0,Normal
Dev_001,-85.95162313350984,12.640092870260768,7,3.9537561915050046,824,0,Normal
Dev_003,-92.57163826462592,12.51374287026146,8,20.514587710461218,14313,0,Normal
Dev_002,-90.30442380038264,7.138367916216565,8,17.854407233480103,7371,0,Normal
Dev_005,-83.19522151220384,8.57823402217488,8,11.290071324432,2359,0,Normal
Dev_003,-76.10630240670015,13.878057264690238,7,24.766577126050933,4137,0,Normal
